"spp","area_code","abundance","region","altitude","life_form","indumentum","thickness","grad","site","ab.rare","combined","fixed"
"sp048","MR400",0,"MR",400,"ter","presente","membranacea",0.2867142857,14,"rare",-7.54624580456628,-7.49828553147272
"sp048","PR400",0,"PR",400,"ter","presente","membranacea",0.2867142857,15,"rare",-7.2648118970824,-7.38847157291443
"sp048","GR600",3,"GR",600,"ter","presente","membranacea",0.4295714286,16,"rare",1.01885877212406,-7.43385087548962
"sp048","MR600",0,"MR",600,"ter","presente","membranacea",0.4295714286,17,"rare",-7.42175712714951,-7.4017699490652
"sp048","PR600",0,"PR",600,"ter","presente","membranacea",0.4295714286,18,"rare",-7.36098359486403,-7.42502884474436
"sp048","GR800",0,"GR",800,"ter","presente","membranacea",0.5724285714,19,"rare",-7.79959730307412,-7.40061782763999
"sp048","MR800",0,"MR",800,"ter","presente","membranacea",0.5724285714,20,"rare",-7.27869601620186,-7.44656862049025
"sp048","PR800",0,"PR",800,"ter","presente","membranacea",0.5724285714,21,"rare",-7.02416420023047,-7.41115719931118
"sp048","GR1000",0,"GR",1000,"ter","presente","membranacea",0.7152857143,22,"rare",-7.64019319878932,-7.43015910303405
"sp048","MR1000",0,"MR",1000,"ter","presente","membranacea",0.7152857143,23,"rare",-7.38933525830319,-7.3995991752174
"sp048","PR1000",0,"PR",1000,"ter","presente","membranacea",0.7152857143,24,"rare",-7.7526572265848,-7.43811089716139
"sp048","GR1200",0,"GR",1200,"ter","presente","membranacea",0.8581428571,25,"rare",-7.33473519171642,-7.4442813003688
"sp048","MR1200",0,"MR",1200,"ter","presente","membranacea",0.8581428571,26,"rare",-7.28331195432309,-7.46705231978404
"sp048","PR1200",0,"PR",1200,"ter","presente","membranacea",0.8581428571,27,"rare",-7.1200089996832,-7.41897555820798
"sp048","GR1400",0,"GR",1400,"ter","presente","membranacea",1.001,28,"rare",-7.66643273872596,-7.47384443977165
"sp048","MR1400",0,"MR",1400,"ter","presente","membranacea",1.001,29,"rare",-7.14019033321972,-7.44011051328084
"sp048","PR1400",0,"PR",1400,"ter","presente","membranacea",1.001,30,"rare",-7.35839259334873,-7.41776394425761
"sp049","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,1,"rare",-7.80113036563185,-7.49644579524171
"sp049","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,2,"rare",-7.40233812987948,-7.45443878342973
"sp049","PR00",0,"PR",0,"ter","ausente","membranacea",0.001,3,"rare",-7.24652753314609,-7.50138783440971
"sp049","GR010",0,"GR",10,"ter","ausente","membranacea",0.0081428571,4,"rare",-7.10673578490744,-7.3744618969242
"sp049","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,5,"rare",-7.03044496461634,-7.3968828958811
"sp049","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,6,"rare",-7.17809824268895,-7.37487077132864
"sp049","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,7,"rare",-7.49353848500583,-7.40541884351809
"sp049","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,8,"rare",-7.03933034660407,-7.41643870605168
"sp049","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,9,"rare",-7.54697201001413,-7.41809950874494
"sp049","GR200",0,"GR",200,"ter","ausente","membranacea",0.1438571429,10,"rare",-7.44378847259018,-7.41558029817631
"sp049","MR200",0,"MR",200,"ter","ausente","membranacea",0.1438571429,11,"rare",-7.65101965622099,-7.42581092885795
"sp049","PR200",0,"PR",200,"ter","ausente","membranacea",0.1438571429,12,"rare",-7.9341234760616,-7.36907852013686
"sp049","GR400",0,"GR",400,"ter","ausente","membranacea",0.2867142857,13,"rare",-7.62457565056897,-7.39363335521105
"sp049","MR400",0,"MR",400,"ter","ausente","membranacea",0.2867142857,14,"rare",-7.35450445270506,-7.48282380088447
"sp049","PR400",0,"PR",400,"ter","ausente","membranacea",0.2867142857,15,"rare",-7.26804530645683,-7.46133480137175
"sp049","GR600",0,"GR",600,"ter","ausente","membranacea",0.4295714286,16,"rare",-7.20133542711606,-7.42808888355543
"sp049","MR600",0,"MR",600,"ter","ausente","membranacea",0.4295714286,17,"rare",-7.36775586605266,-7.36476281243521
"sp049","PR600",2,"PR",600,"ter","ausente","membranacea",0.4295714286,18,"rare",0.723391943206192,-7.41947484271792
"sp049","GR800",19,"GR",800,"ter","ausente","membranacea",0.5724285714,19,"rare",2.98448937031678,-7.45489905410136
"sp049","MR800",11,"MR",800,"ter","ausente","membranacea",0.5724285714,20,"rare",2.33686473078288,-7.42231597280829
"sp049","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,21,"rare",-7.61162352503567,-7.44471854705552
"sp049","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,22,"rare",-7.49932077977967,-7.41455807270133
"sp049","MR1000",5,"MR",1000,"ter","ausente","membranacea",0.7152857143,23,"rare",1.60076717395789,-7.38261216375883
"sp049","PR1000",0,"PR",1000,"ter","ausente","membranacea",0.7152857143,24,"rare",-7.86738944586155,-7.42923841492306
"sp049","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,25,"rare",-7.14543369790205,-7.43694983168642
"sp049","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,26,"rare",-7.85630057368045,-7.47545356415194
"sp049","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,27,"rare",-7.38845987200477,-7.42020433851019
"sp049","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,28,"rare",-7.0977036068972,-7.4474541547108
"sp049","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,29,"rare",-6.96226173574131,-7.37671454966703
"sp049","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,30,"rare",-7.58515208471618,-7.44261566628192
"sp050","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,1,"rare",-7.30157242892634,-7.41027066563044
"sp050","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,2,"rare",-6.73584535233986,-7.41191412751715
"sp050","PR00",0,"PR",0,"ter","ausente","membranacea",0.001,3,"rare",-8.09575331466536,-7.37323352748685
"sp050","GR010",0,"GR",10,"ter","ausente","membranacea",0.0081428571,4,"rare",-7.5651480577307,-7.4330885387766
"sp050","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,5,"rare",-7.33967674882469,-7.43368598664696
"sp050","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,6,"rare",-7.12113320302668,-7.42686026120652
"sp050","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,7,"rare",-7.24688300962972,-7.49798978478717
"sp050","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,8,"rare",-7.81859455192169,-7.43059641041049
"sp050","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,9,"rare",-7.28859617307063,-7.48505958128715
"sp050","GR200",0,"GR",200,"ter","ausente","membranacea",0.1438571429,10,"rare",-7.19134314644504,-7.48057152016197
"sp050","MR200",0,"MR",200,"ter","ausente","membranacea",0.1438571429,11,"rare",-7.57298870337259,-7.43068873524848
"sp050","PR200",0,"PR",200,"ter","ausente","membranacea",0.1438571429,12,"rare",-7.92994761243121,-7.38924179575236
"sp050","GR400",0,"GR",400,"ter","ausente","membranacea",0.2867142857,13,"rare",-7.21171535812789,-7.44229128645624
"sp050","MR400",0,"MR",400,"ter","ausente","membranacea",0.2867142857,14,"rare",-6.96795812991019,-7.42740203288615
"sp050","PR400",0,"PR",400,"ter","ausente","membranacea",0.2867142857,15,"rare",-7.60156082556461,-7.42318722616372
"sp050","GR600",1,"GR",600,"ter","ausente","membranacea",0.4295714286,16,"rare",-0.11788798875954,-7.43397535318799
"sp050","MR600",0,"MR",600,"ter","ausente","membranacea",0.4295714286,17,"rare",-7.10415652786056,-7.31970419071577
"sp050","PR600",0,"PR",600,"ter","ausente","membranacea",0.4295714286,18,"rare",-7.31085352735605,-7.404332934045
"sp050","GR800",0,"GR",800,"ter","ausente","membranacea",0.5724285714,19,"rare",-7.49279424088111,-7.41412533146557
"sp050","MR800",0,"MR",800,"ter","ausente","membranacea",0.5724285714,20,"rare",-7.48741478892308,-7.42178609482517
"sp050","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,21,"rare",-7.20287152685283,-7.43781196016306
"sp050","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,22,"rare",-7.61291336773106,-7.49251785158794
"sp050","MR1000",0,"MR",1000,"ter","ausente","membranacea",0.7152857143,23,"rare",-7.69756265037441,-7.48706881090726
"sp050","PR1000",0,"PR",1000,"ter","ausente","membranacea",0.7152857143,24,"rare",-7.64280319060378,-7.38399946917515
"sp050","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,25,"rare",-7.4665794616688,-7.44782339980806
"sp050","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,26,"rare",-7.28166076998111,-7.46826231128862
"sp050","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,27,"rare",-7.55468477720985,-7.50876771474129
"sp050","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,28,"rare",-8.11307922209437,-7.44755829884789
"sp050","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,29,"rare",-7.58504838968829,-7.47305656577836
"sp050","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,30,"rare",-6.86005455762781,-7.45738351760742
"sp051","GR00",0,"GR",0,"ter","ausente","membranacea",0.001,1,"rare",-7.51953230471403,-7.46193410578217
"sp051","MR00",0,"MR",0,"ter","ausente","membranacea",0.001,2,"rare",-7.48887213955813,-7.38990855178558
"sp051","PR00",0,"PR",0,"ter","ausente","membranacea",0.001,3,"rare",-6.97296642372466,-7.48274264954444
"sp051","GR010",0,"GR",10,"ter","ausente","membranacea",0.0081428571,4,"rare",-7.7155698412315,-7.4437323823957
"sp051","MR010",0,"MR",10,"ter","ausente","membranacea",0.0081428571,5,"rare",-7.46290581776631,-7.44618849463892
"sp051","PR010",0,"PR",10,"ter","ausente","membranacea",0.0081428571,6,"rare",-6.92090911067979,-7.33956637862346
"sp051","GR50",0,"GR",50,"ter","ausente","membranacea",0.0367142857,7,"rare",-8.13071845435119,-7.40583897242001
"sp051","MR50",0,"MR",50,"ter","ausente","membranacea",0.0367142857,8,"rare",-7.42666840140514,-7.39011507808283
"sp051","PR50",0,"PR",50,"ter","ausente","membranacea",0.0367142857,9,"rare",-7.14769062978131,-7.45605795306871
"sp051","GR200",0,"GR",200,"ter","ausente","membranacea",0.1438571429,10,"rare",-6.96883064591803,-7.48244107217396
"sp051","MR200",0,"MR",200,"ter","ausente","membranacea",0.1438571429,11,"rare",-7.44908566042455,-7.44596998455951
"sp051","PR200",0,"PR",200,"ter","ausente","membranacea",0.1438571429,12,"rare",-7.1120284251826,-7.38473107935402
"sp051","GR400",0,"GR",400,"ter","ausente","membranacea",0.2867142857,13,"rare",-7.7875845277318,-7.40032900161536
"sp051","MR400",0,"MR",400,"ter","ausente","membranacea",0.2867142857,14,"rare",-7.12861887536559,-7.44847858745049
"sp051","PR400",0,"PR",400,"ter","ausente","membranacea",0.2867142857,15,"rare",-7.18992663908111,-7.39952203236596
"sp051","GR600",0,"GR",600,"ter","ausente","membranacea",0.4295714286,16,"rare",-7.2465021040786,-7.40704407369893
"sp051","MR600",0,"MR",600,"ter","ausente","membranacea",0.4295714286,17,"rare",-7.36116190217052,-7.40265338466135
"sp051","PR600",0,"PR",600,"ter","ausente","membranacea",0.4295714286,18,"rare",-7.92734109174653,-7.47669013133674
"sp051","GR800",0,"GR",800,"ter","ausente","membranacea",0.5724285714,19,"rare",-7.86210257149468,-7.45867822853665
"sp051","MR800",0,"MR",800,"ter","ausente","membranacea",0.5724285714,20,"rare",-7.37373193215721,-7.43600089599458
"sp051","PR800",0,"PR",800,"ter","ausente","membranacea",0.5724285714,21,"rare",-7.35483054967566,-7.45589403379736
"sp051","GR1000",0,"GR",1000,"ter","ausente","membranacea",0.7152857143,22,"rare",-7.47053171789905,-7.39355233737619
"sp051","MR1000",7,"MR",1000,"ter","ausente","membranacea",0.7152857143,23,"rare",1.87758231795107,-7.40689268800665
"sp051","PR1000",0,"PR",1000,"ter","ausente","membranacea",0.7152857143,24,"rare",-7.48980115632849,-7.40558216366424
"sp051","GR1200",0,"GR",1200,"ter","ausente","membranacea",0.8581428571,25,"rare",-7.69350007329323,-7.45195496671313
"sp051","MR1200",0,"MR",1200,"ter","ausente","membranacea",0.8581428571,26,"rare",-8.05565896157101,-7.42007866337821
"sp051","PR1200",0,"PR",1200,"ter","ausente","membranacea",0.8581428571,27,"rare",-7.62760997512435,-7.44068954971095
"sp051","GR1400",0,"GR",1400,"ter","ausente","membranacea",1.001,28,"rare",-7.78177342260294,-7.41054737190477
"sp051","MR1400",0,"MR",1400,"ter","ausente","membranacea",1.001,29,"rare",-7.92486450855897,-7.45274577884372
"sp051","PR1400",0,"PR",1400,"ter","ausente","membranacea",1.001,30,"rare",-7.76612213607887,-7.46541263375299
"sp052","GR00",0,"GR",0,"ter","presente","membranacea",0.001,1,"rare",-7.28750746035661,-7.39800408301785
"sp052","MR00",0,"MR",0,"ter","presente","membranacea",0.001,2,"rare",-7.1890440178866,-7.50100727700714
"sp052","PR00",0,"PR",0,"ter","presente","membranacea",0.001,3,"rare",-8.01900880347951,-7.44557462928089
"sp052","GR010",0,"GR",10,"ter","presente","membranacea",0.0081428571,4,"rare",-7.48519426553082,-7.44557276744308
"sp052","MR010",0,"MR",10,"ter","presente","membranacea",0.0081428571,5,"rare",-7.6346500087456,-7.40779432325359
"sp052","PR010",0,"PR",10,"ter","presente","membranacea",0.0081428571,6,"rare",-7.49827680484149,-7.46183716362775
"sp052","GR50",0,"GR",50,"ter","presente","membranacea",0.0367142857,7,"rare",-6.90258282207274,-7.46148477623971
"sp052","MR50",0,"MR",50,"ter","presente","membranacea",0.0367142857,8,"rare",-7.67192619498176,-7.42275934534588
"sp052","PR50",13,"PR",50,"ter","presente","membranacea",0.0367142857,9,"rare",2.58949743541901,-7.39534904987072
"sp052","GR200",0,"GR",200,"ter","presente","membranacea",0.1438571429,10,"rare",-6.53357215709004,-7.44321706837622
"sp052","MR200",0,"MR",200,"ter","presente","membranacea",0.1438571429,11,"rare",-7.67378115688169,-7.43683042882983
"sp052","PR200",0,"PR",200,"ter","presente","membranacea",0.1438571429,12,"rare",-7.7271879866536,-7.41659184183627
"sp052","GR400",0,"GR",400,"ter","presente","membranacea",0.2867142857,13,"rare",-7.98211767185913,-7.39397201453105
"sp052","MR400",0,"MR",400,"ter","presente","membranacea",0.2867142857,14,"rare",-7.56455950376711,-7.47221414462309
"sp052","PR400",0,"PR",400,"ter","presente","membranacea",0.2867142857,15,"rare",-7.08139886957996,-7.41263249353466
"sp052","GR600",0,"GR",600,"ter","presente","membranacea",0.4295714286,16,"rare",-7.37821421140726,-7.44128522597895
"sp052","MR600",0,"MR",600,"ter","presente","membranacea",0.4295714286,17,"rare",-7.42240698163138,-7.39165552981499
"sp052","PR600",0,"PR",600,"ter","presente","membranacea",0.4295714286,18,"rare",-7.54773127505643,-7.38945471761949
"sp052","GR800",0,"GR",800,"ter","presente","membranacea",0.5724285714,19,"rare",-7.32841246533786,-7.42324410923537
"sp052","MR800",0,"MR",800,"ter","presente","membranacea",0.5724285714,20,"rare",-6.9267887266738,-7.3699845751263
"sp052","PR800",0,"PR",800,"ter","presente","membranacea",0.5724285714,21,"rare",-7.05067714382912,-7.4322216740324
"sp052","GR1000",0,"GR",1000,"ter","presente","membranacea",0.7152857143,22,"rare",-6.97236002388498,-7.49121615579594
"sp052","MR1000",0,"MR",1000,"ter","presente","membranacea",0.7152857143,23,"rare",-7.59207113178411,-7.3913912862592
"sp052","PR1000",0,"PR",1000,"ter","presente","membranacea",0.7152857143,24,"rare",-7.3980836285726,-7.45271696486611
"sp052","GR1200",0,"GR",1200,"ter","presente","membranacea",0.8581428571,25,"rare",-7.26953402655409,-7.35679135677286
"sp052","MR1200",0,"MR",1200,"ter","presente","membranacea",0.8581428571,26,"rare",-7.23334157367421,-7.52754756815857
"sp052","PR1200",0,"PR",1200,"ter","presente","membranacea",0.8581428571,27,"rare",-7.33693916452791,-7.39810498517828
"sp052","GR1400",0,"GR",1400,"ter","presente","membranacea",1.001,28,"rare",-7.48693591108575,-7.39165564651522
"sp052","MR1400",0,"MR",1400,"ter","presente","membranacea",1.001,29,"rare",-7.01129290711426,-7.45156276664211
"sp052","PR1400",0,"PR",1400,"ter","presente","membranacea",1.001,30,"rare",-7.66875436061149,-7.41039720430018
"sp053","GR00",0,"GR",0,"ter","ausente","coriacea",0.001,1,"rare",-7.62328519139321,-7.45637278257406
"sp053","MR00",0,"MR",0,"ter","ausente","coriacea",0.001,2,"rare",-7.56944794926577,-7.42217330608671
"sp053","PR00",0,"PR",0,"ter","ausente","coriacea",0.001,3,"rare",-7.44176779586735,-7.46711539131901
"sp053","GR010",0,"GR",10,"ter","ausente","coriacea",0.0081428571,4,"rare",-7.11556030403593,-7.39141665941925
"sp053","MR010",0,"MR",10,"ter","ausente","coriacea",0.0081428571,5,"rare",-6.87194504494857,-7.4008528801242
"sp053","PR010",0,"PR",10,"ter","ausente","coriacea",0.0081428571,6,"rare",-7.26154827057372,-7.47999273842172
"sp053","GR50",0,"GR",50,"ter","ausente","coriacea",0.0367142857,7,"rare",-7.46203108744088,-7.40500602232057
"sp053","MR50",0,"MR",50,"ter","ausente","coriacea",0.0367142857,8,"rare",-7.41360784758503,-7.44115751051578
"sp053","PR50",0,"PR",50,"ter","ausente","coriacea",0.0367142857,9,"rare",-7.39981583047351,-7.43934760092682
"sp053","GR200",0,"GR",200,"ter","ausente","coriacea",0.1438571429,10,"rare",-7.37202317220049,-7.48706460036748
"sp053","MR200",0,"MR",200,"ter","ausente","coriacea",0.1438571429,11,"rare",-7.39868526804461,-7.42462777468577
"sp053","PR200",0,"PR",200,"ter","ausente","coriacea",0.1438571429,12,"rare",-7.67817145750547,-7.4390636146917
"sp053","GR400",0,"GR",400,"ter","ausente","coriacea",0.2867142857,13,"rare",-7.37590519558887,-7.38679298434282
"sp053","MR400",0,"MR",400,"ter","ausente","coriacea",0.2867142857,14,"rare",-7.01404896932301,-7.44745723759627
"sp053","PR400",0,"PR",400,"ter","ausente","coriacea",0.2867142857,15,"rare",-7.29398028089258,-7.45676299852082
"sp053","GR600",0,"GR",600,"ter","ausente","coriacea",0.4295714286,16,"rare",-7.84479684237263,-7.45297097406544
"sp053","MR600",0,"MR",600,"ter","ausente","coriacea",0.4295714286,17,"rare",-7.47412094335151,-7.43332816116689
"sp053","PR600",0,"PR",600,"ter","ausente","coriacea",0.4295714286,18,"rare",-7.28571386434609,-7.43847932771554
"sp053","GR800",0,"GR",800,"ter","ausente","coriacea",0.5724285714,19,"rare",-7.60501102619679,-7.38954893101514
"sp053","MR800",0,"MR",800,"ter","ausente","coriacea",0.5724285714,20,"rare",-7.90468937228972,-7.46557225206391
"sp053","PR800",0,"PR",800,"ter","ausente","coriacea",0.5724285714,21,"rare",-7.39474645777587,-7.46270754813168
"sp053","GR1000",15,"GR",1000,"ter","ausente","coriacea",0.7152857143,22,"rare",2.7221563419828,-7.40051683893681
"sp053","MR1000",0,"MR",1000,"ter","ausente","coriacea",0.7152857143,23,"rare",-7.70547281312868,-7.45057270804347
"sp053","PR1000",0,"PR",1000,"ter","ausente","coriacea",0.7152857143,24,"rare",-7.42563884605079,-7.43655091675396
"sp053","GR1200",1,"GR",1200,"ter","ausente","coriacea",0.8581428571,25,"rare",-0.160027106049422,-7.47544598249303
"sp053","MR1200",0,"MR",1200,"ter","ausente","coriacea",0.8581428571,26,"rare",-7.2663226016936,-7.44930785260763
"sp053","PR1200",0,"PR",1200,"ter","ausente","coriacea",0.8581428571,27,"rare",-6.76048765821806,-7.43729356885475
"sp053","GR1400",0,"GR",1400,"ter","ausente","coriacea",1.001,28,"rare",-7.67380235384925,-7.40411236821992
"sp053","MR1400",0,"MR",1400,"ter","ausente","coriacea",1.001,29,"rare",-7.48590043738417,-7.4503946256486
