area_code,species,abundance,mountain,altitude,life_form,indumentum,thickness,alt_std
PR1000,sp094,0,PR,1000,ep,ausente,membranacea,0.7152857143
GR1200,sp094,0,GR,1200,ep,ausente,membranacea,0.8581428571
MR1200,sp094,0,MR,1200,ep,ausente,membranacea,0.8581428571
PR1200,sp094,0,PR,1200,ep,ausente,membranacea,0.8581428571
GR1400,sp094,0,GR,1400,ep,ausente,membranacea,1.001
MR1400,sp094,0,MR,1400,ep,ausente,membranacea,1.001
PR1400,sp094,0,PR,1400,ep,ausente,membranacea,1.001
GR00,sp095,0,GR,0,ter,ausente,membranacea,0.001
MR00,sp095,0,MR,0,ter,ausente,membranacea,0.001
PR00,sp095,0,PR,0,ter,ausente,membranacea,0.001
GR010,sp095,3,GR,10,ter,ausente,membranacea,0.0081428571
MR010,sp095,5,MR,10,ter,ausente,membranacea,0.0081428571
PR010,sp095,5,PR,10,ter,ausente,membranacea,0.0081428571
GR50,sp095,0,GR,50,ter,ausente,membranacea,0.0367142857
MR50,sp095,1,MR,50,ter,ausente,membranacea,0.0367142857
PR50,sp095,0,PR,50,ter,ausente,membranacea,0.0367142857
GR200,sp095,0,GR,200,ter,ausente,membranacea,0.1438571429
MR200,sp095,0,MR,200,ter,ausente,membranacea,0.1438571429
PR200,sp095,4,PR,200,ter,ausente,membranacea,0.1438571429
GR400,sp095,0,GR,400,ter,ausente,membranacea,0.2867142857
MR400,sp095,0,MR,400,ter,ausente,membranacea,0.2867142857
PR400,sp095,0,PR,400,ter,ausente,membranacea,0.2867142857
GR600,sp095,0,GR,600,ter,ausente,membranacea,0.4295714286
MR600,sp095,0,MR,600,ter,ausente,membranacea,0.4295714286
PR600,sp095,0,PR,600,ter,ausente,membranacea,0.4295714286
GR800,sp095,0,GR,800,ter,ausente,membranacea,0.5724285714
MR800,sp095,0,MR,800,ter,ausente,membranacea,0.5724285714
PR800,sp095,0,PR,800,ter,ausente,membranacea,0.5724285714
GR1000,sp095,0,GR,1000,ter,ausente,membranacea,0.7152857143
MR1000,sp095,0,MR,1000,ter,ausente,membranacea,0.7152857143
PR1000,sp095,0,PR,1000,ter,ausente,membranacea,0.7152857143
GR1200,sp095,0,GR,1200,ter,ausente,membranacea,0.8581428571
MR1200,sp095,0,MR,1200,ter,ausente,membranacea,0.8581428571
PR1200,sp095,0,PR,1200,ter,ausente,membranacea,0.8581428571
GR1400,sp095,0,GR,1400,ter,ausente,membranacea,1.001
MR1400,sp095,0,MR,1400,ter,ausente,membranacea,1.001
PR1400,sp095,0,PR,1400,ter,ausente,membranacea,1.001
GR00,sp096,0,GR,0,ter,ausente,coriacea,0.001
MR00,sp096,0,MR,0,ter,ausente,coriacea,0.001
PR00,sp096,0,PR,0,ter,ausente,coriacea,0.001
GR010,sp096,0,GR,10,ter,ausente,coriacea,0.0081428571
MR010,sp096,0,MR,10,ter,ausente,coriacea,0.0081428571
PR010,sp096,0,PR,10,ter,ausente,coriacea,0.0081428571
GR50,sp096,0,GR,50,ter,ausente,coriacea,0.0367142857
MR50,sp096,0,MR,50,ter,ausente,coriacea,0.0367142857
PR50,sp096,0,PR,50,ter,ausente,coriacea,0.0367142857
GR200,sp096,0,GR,200,ter,ausente,coriacea,0.1438571429
MR200,sp096,0,MR,200,ter,ausente,coriacea,0.1438571429
PR200,sp096,0,PR,200,ter,ausente,coriacea,0.1438571429
GR400,sp096,0,GR,400,ter,ausente,coriacea,0.2867142857
MR400,sp096,0,MR,400,ter,ausente,coriacea,0.2867142857
PR400,sp096,0,PR,400,ter,ausente,coriacea,0.2867142857
GR600,sp096,0,GR,600,ter,ausente,coriacea,0.4295714286
MR600,sp096,0,MR,600,ter,ausente,coriacea,0.4295714286
PR600,sp096,0,PR,600,ter,ausente,coriacea,0.4295714286
GR800,sp096,0,GR,800,ter,ausente,coriacea,0.5724285714
MR800,sp096,0,MR,800,ter,ausente,coriacea,0.5724285714
PR800,sp096,60,PR,800,ter,ausente,coriacea,0.5724285714
GR1000,sp096,31,GR,1000,ter,ausente,coriacea,0.7152857143
MR1000,sp096,0,MR,1000,ter,ausente,coriacea,0.7152857143
PR1000,sp096,36,PR,1000,ter,ausente,coriacea,0.7152857143
GR1200,sp096,0,GR,1200,ter,ausente,coriacea,0.8581428571
MR1200,sp096,0,MR,1200,ter,ausente,coriacea,0.8581428571
PR1200,sp096,0,PR,1200,ter,ausente,coriacea,0.8581428571
GR1400,sp096,0,GR,1400,ter,ausente,coriacea,1.001
MR1400,sp096,0,MR,1400,ter,ausente,coriacea,1.001
PR1400,sp096,4,PR,1400,ter,ausente,coriacea,1.001
GR00,sp097,0,GR,0,ter,ausente,membranacea,0.001
MR00,sp097,0,MR,0,ter,ausente,membranacea,0.001
PR00,sp097,2,PR,0,ter,ausente,membranacea,0.001
GR010,sp097,10,GR,10,ter,ausente,membranacea,0.0081428571
MR010,sp097,7,MR,10,ter,ausente,membranacea,0.0081428571
PR010,sp097,0,PR,10,ter,ausente,membranacea,0.0081428571
GR50,sp097,0,GR,50,ter,ausente,membranacea,0.0367142857
MR50,sp097,0,MR,50,ter,ausente,membranacea,0.0367142857
PR50,sp097,0,PR,50,ter,ausente,membranacea,0.0367142857
GR200,sp097,0,GR,200,ter,ausente,membranacea,0.1438571429
MR200,sp097,0,MR,200,ter,ausente,membranacea,0.1438571429
PR200,sp097,0,PR,200,ter,ausente,membranacea,0.1438571429
GR400,sp097,0,GR,400,ter,ausente,membranacea,0.2867142857
MR400,sp097,0,MR,400,ter,ausente,membranacea,0.2867142857
PR400,sp097,0,PR,400,ter,ausente,membranacea,0.2867142857
GR600,sp097,0,GR,600,ter,ausente,membranacea,0.4295714286
MR600,sp097,0,MR,600,ter,ausente,membranacea,0.4295714286
PR600,sp097,0,PR,600,ter,ausente,membranacea,0.4295714286
GR800,sp097,0,GR,800,ter,ausente,membranacea,0.5724285714
MR800,sp097,0,MR,800,ter,ausente,membranacea,0.5724285714
PR800,sp097,0,PR,800,ter,ausente,membranacea,0.5724285714
GR1000,sp097,0,GR,1000,ter,ausente,membranacea,0.7152857143
MR1000,sp097,0,MR,1000,ter,ausente,membranacea,0.7152857143
PR1000,sp097,0,PR,1000,ter,ausente,membranacea,0.7152857143
GR1200,sp097,0,GR,1200,ter,ausente,membranacea,0.8581428571
MR1200,sp097,0,MR,1200,ter,ausente,membranacea,0.8581428571
PR1200,sp097,0,PR,1200,ter,ausente,membranacea,0.8581428571
GR1400,sp097,0,GR,1400,ter,ausente,membranacea,1.001
MR1400,sp097,0,MR,1400,ter,ausente,membranacea,1.001
PR1400,sp097,0,PR,1400,ter,ausente,membranacea,1.001
GR00,sp098,0,GR,0,hemi,ausente,membranacea,0.001
MR00,sp098,0,MR,0,hemi,ausente,membranacea,0.001
PR00,sp098,0,PR,0,hemi,ausente,membranacea,0.001
GR010,sp098,0,GR,10,hemi,ausente,membranacea,0.0081428571
MR010,sp098,0,MR,10,hemi,ausente,membranacea,0.0081428571
PR010,sp098,0,PR,10,hemi,ausente,membranacea,0.0081428571
GR50,sp098,0,GR,50,hemi,ausente,membranacea,0.0367142857
MR50,sp098,0,MR,50,hemi,ausente,membranacea,0.0367142857
PR50,sp098,10,PR,50,hemi,ausente,membranacea,0.0367142857
GR200,sp098,2,GR,200,hemi,ausente,membranacea,0.1438571429
MR200,sp098,12,MR,200,hemi,ausente,membranacea,0.1438571429
PR200,sp098,189,PR,200,hemi,ausente,membranacea,0.1438571429
GR400,sp098,40,GR,400,hemi,ausente,membranacea,0.2867142857
MR400,sp098,0,MR,400,hemi,ausente,membranacea,0.2867142857
PR400,sp098,10,PR,400,hemi,ausente,membranacea,0.2867142857
GR600,sp098,0,GR,600,hemi,ausente,membranacea,0.4295714286
MR600,sp098,41,MR,600,hemi,ausente,membranacea,0.4295714286
PR600,sp098,129,PR,600,hemi,ausente,membranacea,0.4295714286
GR800,sp098,0,GR,800,hemi,ausente,membranacea,0.5724285714
MR800,sp098,34,MR,800,hemi,ausente,membranacea,0.5724285714
PR800,sp098,0,PR,800,hemi,ausente,membranacea,0.5724285714
GR1000,sp098,0,GR,1000,hemi,ausente,membranacea,0.7152857143
MR1000,sp098,0,MR,1000,hemi,ausente,membranacea,0.7152857143
PR1000,sp098,0,PR,1000,hemi,ausente,membranacea,0.7152857143
GR1200,sp098,0,GR,1200,hemi,ausente,membranacea,0.8581428571
MR1200,sp098,0,MR,1200,hemi,ausente,membranacea,0.8581428571
PR1200,sp098,0,PR,1200,hemi,ausente,membranacea,0.8581428571
GR1400,sp098,0,GR,1400,hemi,ausente,membranacea,1.001
MR1400,sp098,0,MR,1400,hemi,ausente,membranacea,1.001
PR1400,sp098,0,PR,1400,hemi,ausente,membranacea,1.001
GR00,sp099,0,GR,0,ter,ausente,membranacea,0.001
MR00,sp099,0,MR,0,ter,ausente,membranacea,0.001
PR00,sp099,0,PR,0,ter,ausente,membranacea,0.001
GR010,sp099,0,GR,10,ter,ausente,membranacea,0.0081428571
MR010,sp099,0,MR,10,ter,ausente,membranacea,0.0081428571
PR010,sp099,0,PR,10,ter,ausente,membranacea,0.0081428571
GR50,sp099,0,GR,50,ter,ausente,membranacea,0.0367142857
MR50,sp099,0,MR,50,ter,ausente,membranacea,0.0367142857
PR50,sp099,1,PR,50,ter,ausente,membranacea,0.0367142857
GR200,sp099,1,GR,200,ter,ausente,membranacea,0.1438571429
MR200,sp099,0,MR,200,ter,ausente,membranacea,0.1438571429
PR200,sp099,14,PR,200,ter,ausente,membranacea,0.1438571429
GR400,sp099,0,GR,400,ter,ausente,membranacea,0.2867142857
MR400,sp099,0,MR,400,ter,ausente,membranacea,0.2867142857
PR400,sp099,49,PR,400,ter,ausente,membranacea,0.2867142857
GR600,sp099,0,GR,600,ter,ausente,membranacea,0.4295714286
MR600,sp099,0,MR,600,ter,ausente,membranacea,0.4295714286
PR600,sp099,0,PR,600,ter,ausente,membranacea,0.4295714286
GR800,sp099,0,GR,800,ter,ausente,membranacea,0.5724285714
MR800,sp099,0,MR,800,ter,ausente,membranacea,0.5724285714
PR800,sp099,0,PR,800,ter,ausente,membranacea,0.5724285714
GR1000,sp099,0,GR,1000,ter,ausente,membranacea,0.7152857143
MR1000,sp099,0,MR,1000,ter,ausente,membranacea,0.7152857143
PR1000,sp099,0,PR,1000,ter,ausente,membranacea,0.7152857143
GR1200,sp099,0,GR,1200,ter,ausente,membranacea,0.8581428571
MR1200,sp099,0,MR,1200,ter,ausente,membranacea,0.8581428571
PR1200,sp099,0,PR,1200,ter,ausente,membranacea,0.8581428571
GR1400,sp099,0,GR,1400,ter,ausente,membranacea,1.001
MR1400,sp099,0,MR,1400,ter,ausente,membranacea,1.001
PR1400,sp099,0,PR,1400,ter,ausente,membranacea,1.001
GR00,sp101,0,GR,0,ep,presente,membranacea,0.001
MR00,sp101,0,MR,0,ep,presente,membranacea,0.001
PR00,sp101,0,PR,0,ep,presente,membranacea,0.001
GR010,sp101,0,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp101,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp101,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp101,6,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp101,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp101,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp101,0,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp101,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp101,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp101,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp101,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp101,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp101,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp101,0,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp101,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp101,0,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp101,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp101,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp101,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp101,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp101,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp101,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp101,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp101,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp101,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp101,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp101,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp102,0,GR,0,ter,ausente,membranacea,0.001
MR00,sp102,0,MR,0,ter,ausente,membranacea,0.001
PR00,sp102,0,PR,0,ter,ausente,membranacea,0.001
GR010,sp102,0,GR,10,ter,ausente,membranacea,0.0081428571
MR010,sp102,0,MR,10,ter,ausente,membranacea,0.0081428571
PR010,sp102,0,PR,10,ter,ausente,membranacea,0.0081428571
GR50,sp102,0,GR,50,ter,ausente,membranacea,0.0367142857
MR50,sp102,0,MR,50,ter,ausente,membranacea,0.0367142857
PR50,sp102,0,PR,50,ter,ausente,membranacea,0.0367142857
GR200,sp102,0,GR,200,ter,ausente,membranacea,0.1438571429
MR200,sp102,0,MR,200,ter,ausente,membranacea,0.1438571429
PR200,sp102,0,PR,200,ter,ausente,membranacea,0.1438571429
GR400,sp102,0,GR,400,ter,ausente,membranacea,0.2867142857
MR400,sp102,0,MR,400,ter,ausente,membranacea,0.2867142857
PR400,sp102,0,PR,400,ter,ausente,membranacea,0.2867142857
GR600,sp102,0,GR,600,ter,ausente,membranacea,0.4295714286
MR600,sp102,0,MR,600,ter,ausente,membranacea,0.4295714286
PR600,sp102,0,PR,600,ter,ausente,membranacea,0.4295714286
GR800,sp102,18,GR,800,ter,ausente,membranacea,0.5724285714
MR800,sp102,1,MR,800,ter,ausente,membranacea,0.5724285714
PR800,sp102,0,PR,800,ter,ausente,membranacea,0.5724285714
GR1000,sp102,0,GR,1000,ter,ausente,membranacea,0.7152857143
MR1000,sp102,24,MR,1000,ter,ausente,membranacea,0.7152857143
PR1000,sp102,0,PR,1000,ter,ausente,membranacea,0.7152857143
GR1200,sp102,0,GR,1200,ter,ausente,membranacea,0.8581428571
MR1200,sp102,0,MR,1200,ter,ausente,membranacea,0.8581428571
PR1200,sp102,0,PR,1200,ter,ausente,membranacea,0.8581428571
GR1400,sp102,0,GR,1400,ter,ausente,membranacea,1.001
MR1400,sp102,0,MR,1400,ter,ausente,membranacea,1.001
PR1400,sp102,0,PR,1400,ter,ausente,membranacea,1.001
GR00,sp103,0,GR,0,ter,presente,membranacea,0.001
MR00,sp103,0,MR,0,ter,presente,membranacea,0.001
PR00,sp103,0,PR,0,ter,presente,membranacea,0.001
GR010,sp103,0,GR,10,ter,presente,membranacea,0.0081428571
MR010,sp103,0,MR,10,ter,presente,membranacea,0.0081428571
PR010,sp103,0,PR,10,ter,presente,membranacea,0.0081428571
GR50,sp103,0,GR,50,ter,presente,membranacea,0.0367142857
MR50,sp103,0,MR,50,ter,presente,membranacea,0.0367142857
PR50,sp103,0,PR,50,ter,presente,membranacea,0.0367142857
GR200,sp103,0,GR,200,ter,presente,membranacea,0.1438571429
MR200,sp103,0,MR,200,ter,presente,membranacea,0.1438571429
PR200,sp103,0,PR,200,ter,presente,membranacea,0.1438571429
GR400,sp103,0,GR,400,ter,presente,membranacea,0.2867142857
MR400,sp103,0,MR,400,ter,presente,membranacea,0.2867142857
PR400,sp103,0,PR,400,ter,presente,membranacea,0.2867142857
GR600,sp103,10,GR,600,ter,presente,membranacea,0.4295714286
MR600,sp103,0,MR,600,ter,presente,membranacea,0.4295714286
PR600,sp103,0,PR,600,ter,presente,membranacea,0.4295714286
GR800,sp103,45,GR,800,ter,presente,membranacea,0.5724285714
MR800,sp103,0,MR,800,ter,presente,membranacea,0.5724285714
PR800,sp103,0,PR,800,ter,presente,membranacea,0.5724285714
GR1000,sp103,0,GR,1000,ter,presente,membranacea,0.7152857143
MR1000,sp103,0,MR,1000,ter,presente,membranacea,0.7152857143
PR1000,sp103,0,PR,1000,ter,presente,membranacea,0.7152857143
GR1200,sp103,0,GR,1200,ter,presente,membranacea,0.8581428571
MR1200,sp103,0,MR,1200,ter,presente,membranacea,0.8581428571
PR1200,sp103,0,PR,1200,ter,presente,membranacea,0.8581428571
GR1400,sp103,0,GR,1400,ter,presente,membranacea,1.001
MR1400,sp103,0,MR,1400,ter,presente,membranacea,1.001
PR1400,sp103,0,PR,1400,ter,presente,membranacea,1.001
GR00,sp104,0,GR,0,ter,presente,membranacea,0.001
MR00,sp104,0,MR,0,ter,presente,membranacea,0.001
PR00,sp104,0,PR,0,ter,presente,membranacea,0.001
GR010,sp104,0,GR,10,ter,presente,membranacea,0.0081428571
MR010,sp104,0,MR,10,ter,presente,membranacea,0.0081428571
PR010,sp104,0,PR,10,ter,presente,membranacea,0.0081428571
GR50,sp104,0,GR,50,ter,presente,membranacea,0.0367142857
MR50,sp104,0,MR,50,ter,presente,membranacea,0.0367142857
PR50,sp104,16,PR,50,ter,presente,membranacea,0.0367142857
GR200,sp104,0,GR,200,ter,presente,membranacea,0.1438571429
MR200,sp104,0,MR,200,ter,presente,membranacea,0.1438571429
PR200,sp104,1,PR,200,ter,presente,membranacea,0.1438571429
GR400,sp104,0,GR,400,ter,presente,membranacea,0.2867142857
MR400,sp104,0,MR,400,ter,presente,membranacea,0.2867142857
PR400,sp104,0,PR,400,ter,presente,membranacea,0.2867142857
GR600,sp104,0,GR,600,ter,presente,membranacea,0.4295714286
MR600,sp104,0,MR,600,ter,presente,membranacea,0.4295714286
PR600,sp104,2,PR,600,ter,presente,membranacea,0.4295714286
GR800,sp104,0,GR,800,ter,presente,membranacea,0.5724285714
MR800,sp104,8,MR,800,ter,presente,membranacea,0.5724285714
PR800,sp104,0,PR,800,ter,presente,membranacea,0.5724285714
GR1000,sp104,0,GR,1000,ter,presente,membranacea,0.7152857143
MR1000,sp104,19,MR,1000,ter,presente,membranacea,0.7152857143
PR1000,sp104,0,PR,1000,ter,presente,membranacea,0.7152857143
GR1200,sp104,0,GR,1200,ter,presente,membranacea,0.8581428571
MR1200,sp104,0,MR,1200,ter,presente,membranacea,0.8581428571
PR1200,sp104,0,PR,1200,ter,presente,membranacea,0.8581428571
GR1400,sp104,0,GR,1400,ter,presente,membranacea,1.001
MR1400,sp104,0,MR,1400,ter,presente,membranacea,1.001
PR1400,sp104,0,PR,1400,ter,presente,membranacea,1.001
GR00,sp105,0,GR,0,ter,presente,membranacea,0.001
MR00,sp105,0,MR,0,ter,presente,membranacea,0.001
PR00,sp105,0,PR,0,ter,presente,membranacea,0.001
GR010,sp105,0,GR,10,ter,presente,membranacea,0.0081428571
MR010,sp105,0,MR,10,ter,presente,membranacea,0.0081428571
PR010,sp105,0,PR,10,ter,presente,membranacea,0.0081428571
GR50,sp105,0,GR,50,ter,presente,membranacea,0.0367142857
MR50,sp105,19,MR,50,ter,presente,membranacea,0.0367142857
PR50,sp105,0,PR,50,ter,presente,membranacea,0.0367142857
GR200,sp105,18,GR,200,ter,presente,membranacea,0.1438571429
MR200,sp105,15,MR,200,ter,presente,membranacea,0.1438571429
PR200,sp105,0,PR,200,ter,presente,membranacea,0.1438571429
GR400,sp105,34,GR,400,ter,presente,membranacea,0.2867142857
MR400,sp105,5,MR,400,ter,presente,membranacea,0.2867142857
PR400,sp105,0,PR,400,ter,presente,membranacea,0.2867142857
GR600,sp105,16,GR,600,ter,presente,membranacea,0.4295714286
MR600,sp105,2,MR,600,ter,presente,membranacea,0.4295714286
PR600,sp105,0,PR,600,ter,presente,membranacea,0.4295714286
GR800,sp105,44,GR,800,ter,presente,membranacea,0.5724285714
MR800,sp105,2,MR,800,ter,presente,membranacea,0.5724285714
PR800,sp105,0,PR,800,ter,presente,membranacea,0.5724285714
GR1000,sp105,0,GR,1000,ter,presente,membranacea,0.7152857143
MR1000,sp105,12,MR,1000,ter,presente,membranacea,0.7152857143
PR1000,sp105,0,PR,1000,ter,presente,membranacea,0.7152857143
GR1200,sp105,0,GR,1200,ter,presente,membranacea,0.8581428571
MR1200,sp105,0,MR,1200,ter,presente,membranacea,0.8581428571
PR1200,sp105,0,PR,1200,ter,presente,membranacea,0.8581428571
GR1400,sp105,0,GR,1400,ter,presente,membranacea,1.001
MR1400,sp105,2,MR,1400,ter,presente,membranacea,1.001
PR1400,sp105,0,PR,1400,ter,presente,membranacea,1.001
GR00,sp106,0,GR,0,ep,presente,membranacea,0.001
MR00,sp106,0,MR,0,ep,presente,membranacea,0.001
PR00,sp106,0,PR,0,ep,presente,membranacea,0.001
GR010,sp106,0,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp106,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp106,6,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp106,2,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp106,0,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp106,3,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp106,0,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp106,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp106,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp106,0,GR,400,ep,presente,membranacea,0.2867142857
MR400,sp106,0,MR,400,ep,presente,membranacea,0.2867142857
PR400,sp106,0,PR,400,ep,presente,membranacea,0.2867142857
GR600,sp106,0,GR,600,ep,presente,membranacea,0.4295714286
MR600,sp106,0,MR,600,ep,presente,membranacea,0.4295714286
PR600,sp106,0,PR,600,ep,presente,membranacea,0.4295714286
GR800,sp106,0,GR,800,ep,presente,membranacea,0.5724285714
MR800,sp106,0,MR,800,ep,presente,membranacea,0.5724285714
PR800,sp106,0,PR,800,ep,presente,membranacea,0.5724285714
GR1000,sp106,0,GR,1000,ep,presente,membranacea,0.7152857143
MR1000,sp106,0,MR,1000,ep,presente,membranacea,0.7152857143
PR1000,sp106,0,PR,1000,ep,presente,membranacea,0.7152857143
GR1200,sp106,0,GR,1200,ep,presente,membranacea,0.8581428571
MR1200,sp106,0,MR,1200,ep,presente,membranacea,0.8581428571
PR1200,sp106,0,PR,1200,ep,presente,membranacea,0.8581428571
GR1400,sp106,0,GR,1400,ep,presente,membranacea,1.001
MR1400,sp106,0,MR,1400,ep,presente,membranacea,1.001
PR1400,sp106,0,PR,1400,ep,presente,membranacea,1.001
GR00,sp107,0,GR,0,ep,presente,coriacea,0.001
MR00,sp107,0,MR,0,ep,presente,coriacea,0.001
PR00,sp107,0,PR,0,ep,presente,coriacea,0.001
GR010,sp107,0,GR,10,ep,presente,coriacea,0.0081428571
MR010,sp107,0,MR,10,ep,presente,coriacea,0.0081428571
PR010,sp107,0,PR,10,ep,presente,coriacea,0.0081428571
GR50,sp107,0,GR,50,ep,presente,coriacea,0.0367142857
MR50,sp107,0,MR,50,ep,presente,coriacea,0.0367142857
PR50,sp107,0,PR,50,ep,presente,coriacea,0.0367142857
GR200,sp107,0,GR,200,ep,presente,coriacea,0.1438571429
MR200,sp107,0,MR,200,ep,presente,coriacea,0.1438571429
PR200,sp107,0,PR,200,ep,presente,coriacea,0.1438571429
GR400,sp107,0,GR,400,ep,presente,coriacea,0.2867142857
MR400,sp107,0,MR,400,ep,presente,coriacea,0.2867142857
PR400,sp107,0,PR,400,ep,presente,coriacea,0.2867142857
GR600,sp107,0,GR,600,ep,presente,coriacea,0.4295714286
MR600,sp107,0,MR,600,ep,presente,coriacea,0.4295714286
PR600,sp107,0,PR,600,ep,presente,coriacea,0.4295714286
GR800,sp107,0,GR,800,ep,presente,coriacea,0.5724285714
MR800,sp107,0,MR,800,ep,presente,coriacea,0.5724285714
PR800,sp107,0,PR,800,ep,presente,coriacea,0.5724285714
GR1000,sp107,0,GR,1000,ep,presente,coriacea,0.7152857143
MR1000,sp107,0,MR,1000,ep,presente,coriacea,0.7152857143
PR1000,sp107,0,PR,1000,ep,presente,coriacea,0.7152857143
GR1200,sp107,2,GR,1200,ep,presente,coriacea,0.8581428571
MR1200,sp107,0,MR,1200,ep,presente,coriacea,0.8581428571
PR1200,sp107,0,PR,1200,ep,presente,coriacea,0.8581428571
GR1400,sp107,0,GR,1400,ep,presente,coriacea,1.001
MR1400,sp107,0,MR,1400,ep,presente,coriacea,1.001
PR1400,sp107,0,PR,1400,ep,presente,coriacea,1.001
GR00,sp108,0,GR,0,ep,presente,membranacea,0.001
MR00,sp108,0,MR,0,ep,presente,membranacea,0.001
PR00,sp108,0,PR,0,ep,presente,membranacea,0.001
GR010,sp108,13,GR,10,ep,presente,membranacea,0.0081428571
MR010,sp108,0,MR,10,ep,presente,membranacea,0.0081428571
PR010,sp108,0,PR,10,ep,presente,membranacea,0.0081428571
GR50,sp108,0,GR,50,ep,presente,membranacea,0.0367142857
MR50,sp108,25,MR,50,ep,presente,membranacea,0.0367142857
PR50,sp108,0,PR,50,ep,presente,membranacea,0.0367142857
GR200,sp108,13,GR,200,ep,presente,membranacea,0.1438571429
MR200,sp108,0,MR,200,ep,presente,membranacea,0.1438571429
PR200,sp108,0,PR,200,ep,presente,membranacea,0.1438571429
GR400,sp108,0,GR,400,ep,presente,membranacea,0.2867142857
